shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Epic React Flyknit 2 Hydrogen Blue Sapphire Hyper Pink, Nike, BQ8928-453, 150, 76, 78, 78, 6374fd7803a96e36ed3d3ab8, Nike Epic React Flyknit 2, Hydrogen Blue/Hydrogen Blue-Sapphire-Lime Blast-Hyper Pink-Blue Tint, 2019-01-17, The Epic React Flyknit 2 '8-Bit' looks to 90s technology for inspiration releasing alongside a black 'Pixel' colorway. The shoe's Flyknit upper appears in white supported by a TPU eyestay and blue heel counter. A tonal Swoosh is worked into the side wall while underfoot a white React midsole is accented by Lime Blast and Hyper Pink. The outsole includes rubber inserts at the toe and heel.
Nike Vapor Street Off-White Black Laser Fuchsia (W), Nike, CD8178-001, 190, 125, 123, 90, 6374fd7803a96e36ed3d3ab9, Nike Vapor Street, Black/White-Black-Laser Fuchsia, 2019-11-14, Dropping in November 2019 as part of Virgil Abloh’s ‘Athlete in Progress’ collection the OFF-WHITE x women’s Vapor Street ‘Laser Fuchsia’ gives the nod to Nike’s track and field heritage. The stylized running shoe features a translucent overlay atop a black nylon upper accented with Laser Fuchsia detailing and Virgil’s signature touches including a plastic zip tie and printed text on the medial sidewall.
Nike Waffle Trainer 2 White Black, Nike, DH1349-100, 100, 48, 45, 45, 6374fd7803a96e36ed3d3ac3, Nike Waffle Trainer 2, White/Sail/Summit White/Black, 2021-10-02, Taking cues from the 1974 original silhouette with an essential two-tone pallete is the Nike Waffle Trainer 2 'White Black.' The upper pairs a white nylon base with off-white suede overlays at the forefoot and heel. Black accents are seen on the leather Swoosh and heel tab stamped with a Nike wordmark in simple white block lettering with additional Nike branding decorating the woven tag looped over the exposed foam tongue. The crisp white foam midsole is supported by a black waffle-traction rubber outsole.
Nike Shox Ride 2 SP Supreme White, Nike, DN1615-100, 188, 299, 292, 292, 6374fd7803a96e36ed3d3acd, Nike Shox Ride 2 SP, White/Grey Fog-Flat Platinum, 2022-06-23, While Supreme is known most for skateboarding they have worked on different silhouettes from the Nike Sportswear catalog in the past including running. Bringing back a mid-2000s Shox style the New York brand makes a bold statement with the Nike Shox Ride 2. This colorway sees a mainly white base offered up in a mesh and leather combo on the upper with grey overlays. Hits of red offer a pop of color including the 'S' Shox logo on the tongue and Swoosh logos on the forefoot and heel. Four Shox columns appear in bright red with 'Supreme' wordmarks in a contrasting white shade. A visible Nike Air unit in the forefoot finishes the look.
Nike Air Kukini Spiridon Cage 2 Stussy White, Nike, CJ9918-100, 170, 87, 88, 84, 6374fd7803a96e36ed3d3ad2, Nike Air Kukini Spiridon Cage 2, White/Black-Habanero Red, 2020-07-24, Nike teamed up with the Southern California streetwear brand to create the Stussy x Air Zoom Spiridon KK 'Habanero Red.' Inspired by the Air Kukini the shoe's slip-on upper is built with a white mesh base overlaid by tonal web-like detailing. Black branding including the Stussy branding on the tongue contrasts the look while the inner lining adds Habanero Red to the design. Underfoot Phylite and caged Zoom Air combine to provide cushioning.
Nike React Element 87 Anthracite Black, Nike, AQ1090-001, 160, 79, 49, 35, 6374fd7803a96e36ed3d3ad3, Nike React Element 87, Anthracite/Black-White, 2018-06-14, The Nike React Element 87 'Anthracite' is designed with walking in mind particularly in urban environments. Marked by a contrasting colorway of pure black and white the sneaker features a semi-translucent top made of transparent TPE yarn fabric with a low-ride Swoosh that merges with the midsole and is surrounded by a wavy trail-running lace scheme made of leather suede and reflective detail. Its wide drilled midsole reaction sports translucent black plugs that remain for traction underfoot.
Nike Waffle Racer Off-White White (W), Nike, CD8180-100, 150, 159, 160, 100, 6374fd7803a96e36ed3d3ad8, Nike Waffle Racer, White/Electric Green-Black, 2019-12-12, The OFF-WHITE x Wmns Waffle Racer 'Electric Green' from Virgil Abloh and Nike released as part of a three-shoe pack. Featuring the designer's signature aesthetic the upper is overlaid by a translucent textile accented by Electric Green on the laces. A hang-tag emerges on the right shoe with the usual overbranding on the medial side of both shoes. Underfoot a bold spiked outsole is included for traction.
Nike Classic Cortez Stranger Things Sail Upside Down Pack, Nike, CJ6107-100, 120, 146, 90, 58, 6374fd7803a96e36ed3d3ad9, Nike Classic Cortez, Sail/Navy, 2019-08-13, Debuting a month after the third season of Stranger Things the Stranger Things x Classic Cortez QS 'Upside Down' features inspiration from the series' signature alternate dimension. As a result the simple Sail fabric upper is designed to be worn away to reveal a blue denim construction. Co-branding marks the tongue while season-specific touches include 'Suzie -- do you copy?' and sketched schematics for the machine at the center of season 3. The shoe released with special pins and themed packaging. The shoe released alongside a Blazer and Tailwind.
Nike Air Pegasus 83 Khaki, Nike, DJ9292-200, 100, 91, 87, 87, 6374fd7803a96e36ed3d3ada, Nike Air Pegasus 83, Khaki/Dark Driftwood/Light Bone/Off Noir, 2021-10-14, Bringing back the vintage '80s runner in a rustic colorway is the Nike Air Pegasus 83 'Khaki.' A subdued light brown is featured on the upper made with a breathable nylon base and suede overlays at the forefoot and heel. Contrasting black leather accents are on the signature Swoosh and heel tab that's marked with Nike Air branding. On the bottom is a white foam midsole with Nike Air cushioning in the heel with a black waffle-traction rubber outsole.
Nike Air Pegasus 83 Grey Fog, Nike, DJ9292-001, 100, 92, 73, 73, 6374fd7803a96e36ed3d3adb, Nike Air Pegasus 83, Grey Fog/Photon Dust/White/Summit White, 2021-10-14, Highlighting neutral tones on a classic running shoe from Nike's early '80s archives is the Nike Air Pegasus 83 'Grey Fog.' A traditional blend of nylon and suede is utilized on the upper in varying shades of grey with a white leather Swoosh. The leather heel tab and woven tongue tag are decorated with Nike Air branding while underneath is a white foam midsole with encapsulated Nike Air cushioning in the heel and a black waffle-tread rubber outsole.
Nike Air Zoom Alphafly Next% Black Electric Green (W), Nike, CZ1514-400, 250, 187, 134, 134, 6374fd7803a96e36ed3d3adc, Nike Air Zoom Alphafly Next%, Black/Electric Green, 2020-02-29, The Wmns Air Zoom Alphafly Next% 'Lime Blast' brings a two-tone look to its bold performance construction. The shoe's upper is built with AtomKnit a lighter more breathable version of Flyknit with a heel pull-loop for easy on and off. A Lime Blast Swoosh accents the look matched underfoot by the ZoomX midsode which includes Zoom Air in the forefoot for cushioning. A full-length carbon fiber plate is included for stability.
Nike Air Huarache White Platinum, Nike, 318429-111, 140, 119, 90, 50, 6374fd7803a96e36ed3d3ae1, Nike Air Huarache, White/White-Pure Platnium, 2014-05-04, Although it's finished enitrely in white the Air Huarache 'All White' features subtle variation throughout its heritage running design. The mesh leather and neoprene construction emerges in a mix of white and Pure Platinum with both colors also featured on the tooling. An extrernal heel counter adds stability to the fit.
Nike React Element 87 Blue Chill Solar Red, Nike, AQ1090-006, 160, 98, 59, 59, 6374fd7803a96e36ed3d3ae3, Nike React Element 87, Black/Cool Grey-Blue Chill-Solar Red, 2018-10-11, While the the Nike React Element 87 features a number of performance elements the silhouette was originally built for lifestyle. Its stylish looks are enhanced by this ‘Solar Red’ colorway featuring a translucent grey upper with contrasting pops of Blue Chill and Solar Red. A plush React foam midsole is finished in black accented with Solar Red inserts.
Nike Tailwind 79 Stranger Things Hawkins High School, Nike, CJ6108-300, 120, 134, 53, 53, 6374fd7803a96e36ed3d3ae8, Nike Tailwind 79, Pine Green/Cosmic Clay-Sail, 2019-06-27, The Stranger Things x Air Tailwind 79 'Hawkins High' released for the third season of Netflix's Stranger Things. Part of the three-shoe Hawkins High pack the shoe features a colorway inspired by Hawkins High School. The shoe's mesh upper is overlaid by suede finished in Pine Green and accented by Cosmic Clay on the Swoosh and heel patch. The tongue tag sports co-branding with the school's mascot on the heel. Underfoot a white foam midsole gives way to a black rubber outsole for cushioning and traction.
Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey (W), Nike, DC8794-001, 140, 72, 60, 60, 6374fd7803a96e36ed3d3aed, Nike Pegasus Trail 3 Gore-Tex, Black/Dark Smoke Grey/Iron Grey/Black, 2021-10-14, Showcasing a one-note finish is the Nike women's Pegasus Trail 3 GTX 'Triple Black.' The seamless textile upper is lined in waterproof Gore-Tex and equipped with a gaiter-style collar that keeps trail debris out of the shoe. A Nike React midsole has a dynamic fit band system that adds midfoot support with a bike tire-inspired traction pattern on the lugged rubber outsole.
Nike React Phantom Run Flyknit 2 Vast Grey Fire Pink Team Orange (W), Nike, CJ0280-003, 140, 59, 70, 70, 6374fd7803a96e36ed3d3aef, Nike React Phantom Run Flyknit 2, Vast Grey/Team Orange-Metallic Cashmere, 2020-05-07, The Wmns React Phantom Run Flyknit 2 'Vast Grey Orange' is a slip-on runner with a vibrant look. Built with Flyknit the upper is supported by Flywire cables over the midfoot. An external heel counter is included for stability while tongue and heel pull-loops provide easy on and off. Underfoot a React midsole provides cushioning.
Nike Cortez Basic Forrest Gump (2019), Nike, 819719-103, 75, 153, 105, undefined, 6374fd7803a96e36ed3d3af8, Nike Cortez Basic, White/Varsity Royal-Varsity Red, 2019-01-01, The white/varsity royal-varsity red colorway variant of the Nike Cortez Basic collection Forrest Gump 2019 was released to the market as one of Nike’s additions in January 2019.The Nike Cortez Basic Forrest Gump 2019 is dressed in a white synthetic leather upper with classic overlays. It further features a lightweight full-length foam midsole that provides low-profile cushioning. In addition the sneaker’s design features pops of varsity red on its heel counter and Swoosh as well as a stripe of royal varsity on its midsole. The outsole features herringbone patterned rubber for traction.On its debut date the Nike Cortez Basic Forrest Gump 2019 was priced at $75.
Nike Go FlyEase Celestine Blue, Nike, CW5883-100, 120, 130, 129, 129, 6374fd7803a96e36ed3d3af9, Nike Go FlyEase, White/Celestine Blue/Volt, 2021-02-15, The GO Flyease is a hands-free sneaker that released as one of three debut colorways of the silhouette. The shoe is defined by a bi-stable hinge which combines with a midsole tensioner to secure the fit. When the hinge is open the insole is raised to allow for easy entry and when pressed closed the midsole collapses and locks into place. The vibrant pastel look is supported underfoot by a two-piece sole unit with a rubber outsole.
Nike Air Zoom Tempo Next% Flyknit Off-White Black Scream Green, Nike, CV0697-001, 260, 179, 179, 179, 6374fd7803a96e36ed3d3afb, Nike Air Zoom Tempo Next% Flyknit, Black/White-Scream Green, 2021-07-23, A performance runner the Off-White x Air Zoom Tempo Next% 'Black' emerges with a stylized look courtesy of Virgil Abloh. The shoe's upper is built with knit finished in black and contrasted by white on the painted Swoosh with bright green highlighting the zip tie and medial-side Helvetica text. A darker green marks the tongue and toggle lacing system while underfoot 'AIR' branding appears on the midsole which includes Zoom Air for cushioning. The outsole includes a racing spike-inspired construction to provide traction.
Nike LD Waffle sacai White Nylon, Nike, BV0073-101, 160, 318, 340, 285, 6374fd7803a96e36ed3d3afc, Nike LD Waffle, White/White, 2020-03-10, A follow-up to a 2019 collaboration the Sacai x LDWaffle 'White Nylon' released in March 2020. Combining the LDV and Waffle Racer the shoe features a doubled-up construction with leather and suede on the toe heel Swoosh and eyelets. Otherwise built with nylon the upper is supported underfoot by a midsole that extends past the heel.
Nike React Element 55 White Black Crimson Gold, Nike, BQ6166-102, 130, 76, 71, undefined, 6374fd7803a96e36ed3d3afe, Nike React Element 55, White/Black-Bright Crimson-University Gold, 2019-07-01, The Nike React Element 55 White Black Crimson Gold features the classic silhouette of the Nike React Element 55 with bright hues throughout the sneaker. The chunky Nike React sole features bright orange and black accents while a gold tongue is prominent on the upper of the sneaker. The Nike React Element 55 White Black Crimson Gold released in July 2019 and retailed for $130.
Nike Overbreak SP Undercover Black, Nike, DD1789-001, 160, 178, 200, 200, 6374fd7803a96e36ed3d3b00, Nike Overbreak SP, Black/White/Sail, 2021-03-11, Nike teamed up with the Japanese brand to create the Undercover x Overbreak SP 'Black Metallic Silver' which takes concepts from the latter's Spring/Summer 2021 collection. Built with a black textile base the shoe's upper is overlaid by tonal synthetic suede with textured Kurim on the eyestay. The toe boxes read 'Chaos' and 'Balance' on the right and left shoes while underfoot a React midsole borrowed from the Overreact provides cushioning.
Nike Waffle One Electric Green, Nike, DA7995-300, 100, 64, 62, 62, 6374fd7803a96e36ed3d3b02, Nike Waffle One, Mean Green/Hyper Crimson-Black, 2021-05-13, Drawing from Nike heritage the Waffle One 'Electric Green' sports a vibrant look on its lifestyle build. The shoe's upper emerges in semitranslucent mesh overlaid by tonal suede and finished in green. Black leather contrasts the Swoosh branding while a thin low-cut collar is designed for flexibility. A TPU heel counter offers stability and underfoot a white phylon midsole provides cushioning giving way to a black rubber waffle outsole for traction.
Nike Air Presto PRM Halloween, Nike, DJ9568-001, 150, 68, 65, 65, 6374fd7803a96e36ed3d3b04, Nike Air Presto PRM, Black/Starfish-Sail, 2021-10-29, Celebrating the fall season with a color palette highlighted by a black textile upper with contrasting orange accents is the Nike Air Presto Premium 'Halloween' 2021. A citrus hue appears on the collar lining webbing pull tabs at the heel and a pair of mismatched branding elements embroidered on the toe box of a Swoosh on the right and spider on the left. The semi-translucent heel cage is covered in an all-over graphic print composed of staring eyes. On the bottom is a white and black Phylon midsole with encapsulated Nike Air cushioning in the heel.
Nike Epic React Flyknit 2 Pure Platinum, Nike, BQ8928-004, 150, 92, 129, 129, 6374fd7803a96e36ed3d3b05, Nike Epic React Flyknit 2, Pure Platinum/Pure Platinum-Gunsmoke-Wolf Grey-White, 2019-01-31, Picking up where its predecessor left off the Nike Epic React Flyknit 2 ‘Pure Platinum’ sports extremely lightweight React foam cushioning and a well-ventilated knit upper that hugs the foot. The upper is clad in bright Pure Platinum highlighted with a modified heel clip in Wolf Grey. The full-length React midsole is dressed in matching white bolstered with tonal rubber on the toe and heel of the outsole.
Nike LD Waffle sacai Pine Green, Nike, BV0073-301, 160, 355, 300, 286, 6374fd7803a96e36ed3d3b08, Nike LD Waffle, Pine Green/Clay Orange-Del Sol-Bright Magenta, 2019-09-12, The Sacai x LDWaffle 'Pine Green' launched in September in 2019 as a collaboration between Nike and the Japanese fashion label led by designer Chitose Abe. The sneaker combines Nike’s LDV and Waffle Racer to create a retro-inspired runner built with mesh leather and suede. In addition to contrasting hues the unique design features a layered look with a doubled-up Swoosh tongue and laces.
Nike Joyride Run Flyknit Black White, Nike, AQ2730-001, 180, 127, 89, 89, 6374fd7803a96e36ed3d3b0d, Nike Joyride Run Flyknit, Black/Black-White, 2019-08-15, The Joyride Run Flyknit 'Oreo' emerges with a simple colorway that highlights its modern performance features. The shoe's upper features a flexible Flyknit construction in black supported by an inner sleeve construction. A heel overlay is worked into the lacing system while the upper itself appears in a patterned mix of black and white. Underfoot a white Joyride midsole includes visible TPD beads in the heel with more beads visible in the forefoot of the outsole.
Nike Air Huarache Stussy Dark Olive (2021), Nike, DD1381-300, 120, 65, 80, 50, 6374fd7803a96e36ed3d3b0e, Nike Air Huarache, Dark Olive/White-Varsity Maize-Ivory, 2021-02-12, Bringing back a 2000 collaboration developed by Nike's Fraser Cooke and Stussy UK's Michael Koppleman the Stussy x Air Huarache LE 'Dark Olive' 2021 released in February 2021. The shoe's upper is built with a textile base overlaid by nubuck and finished in white Dark Olive and Varsity Maize. The signature external heel counter provides stability while underfoot a white Air midsole provides cushioning giving way to a rubber outsole for traction.
Nike Shox TL Black Metallic Hematite, Nike, AV3595-002, 170, 345, 206, 206, 6374fd7803a96e36ed3d3b13, Nike Shox TL, Black/Black-Metallic Hematite-Max Orange, 2019-05-15, The Shox TL 'Metallic Hematite' puts a blacked-out look on the 2003 runner. The shoe's upper sports a mesh base in black overlaid by a molded TPU cage. A padded mesh collar supports the fit while underfoot the signature midsole sports Shox columns throughout the construction for cushioning. A rubber outsole is included for traction while completing the one-tone look.
Nike Zoom Terra Kiger 5 Off-White Black (W), Nike, CD8179-001, 180, 120, 107, 107, 6374fd7803a96e36ed3d3b15, Nike Zoom Terra Kiger 5, Black/Metallic Silver-White-Pink Blast, 2019-06-24, First revealed at Coachella in 2019 the OFF-WHITE x Wmns Air Zoom Terra Kiger 5 'Athlete in Progress - Black' ultimately released in June 2019. The shoe features a nylon base with suede overlays finished primarily in black. Off-set laces support the fit while a retro-style finish emerges on the tongue. Underfoot a Zoom Air midsole provides cushioning with a vibrant finish on the unique spiked outsole.
Nike Cortez Basic Slip Kendrick Lamar White, Nike, AV2950-100, 100, 126, 113, 70, 6374fd7803a96e36ed3d3b17, Nike Cortez Basic Slip, White/Thunder Blue-Wolf Grey-Turf Orange, 2018-10-14, Kendrick Lamar teams up with Nike to update the Cortez Basic Slip a mainstay sneaker in Southern California culture. The slip-on silhouette foregoes the laces in favor of a drawcord system cinched at the heel while a padded grey panel replaces the lace bed. An orange ribbon printed with ‘House Shoes’ provides a touch of whimsy. A blue leather Swoosh adorns the lateral side of the shoe while a Swoosh outlined in orange stitching marks the medial side.
Nike Epic React Flyknit 2 White Pure Platinum (W), Nike, BQ8927-102, 150, 63, 63, 59, 6374fd7803a96e36ed3d3b1e, Nike Epic React Flyknit 2, White/Pure Platinum/Black, 2019-04-01, The Wmns Epic React Flyknit 2 'Oreo' gets its name from working a mix of Pure Platinum and black into its Flyknit upper construction. The sock-like bootie is supported by solid black eyelets matched by the Swoosh branding and external heel counter. Underfoot the white React foam tooling provides cushioning and traction.
Nike Shox R4 Metallic Silver Comet Red (2018), Nike, BV1111-100, 140, 104, 75, 75, 6374fd7803a96e36ed3d3b22, Nike Shox R4, White/Metallic Silver-Comet Red-Black, 2018-09-06, The Shox R4 Retro 'Comet Red' brings a neutral look to the 2000 silhouette. Featuring a leather upper in white and silver the heel includes reflective detailing for visibility. Perforations are included for breathability while Comet Red Shox columns in the heel provide cushioning.
Nike Air Skylon 2 Fear of God White, Nike, BQ2752-100, 150, 136, 160, 121, 6374fd7803a96e36ed3d3b27, Nike Air Skylon 2, Summit White/Clear-Vast Grey-Pearl White, 2018-12-27, In this collaboration with his Fear of God brand Jerry Lorenzo is updating the classic Air Skylon 2. Tonal leather and suede overlays complement a white textile foundation with a patent leather Swoosh in comparison to black. There is an unbranded perforated leather tongue in matching white underneath the toggle lacing scheme.
Nike Air Huarache SNKRS Day, Nike, DM9092-700, 120, 79, 58, 58, 6374fd7803a96e36ed3d3b2a, Nike Air Huarache, White/Leopard/Black-Maroon, 2021-08-08, Celebrating four years of the SNKRS app in the EU the Air Huarache 'SNKRS Day' released in Europe on August 8 2021. Built with a black neoprene bootie the shoe's upper is bolstered by a midfoot overlay in suede that sports a leopard print. Yellow on the toe box adds color to the look as does red on the TPU heel counter while underfoot a white phylon midsole with Air offers cushioning giving way to a waffle rubber outsole for traction.
Nike React Element 87 Orange Peel, Nike, CJ6897-113, 160, 87, 68, 68, 6374fd7803a96e36ed3d3b2b, Nike React Element 87, Pale Ivory/Orange Peel, 2019-04-27, The React Element 87 'Ivory Orange' initially debuted in Asia. The vibrant performance runner features a translucent upper with contrasting overlays finished in a mix of Orange Peel green and brown. Reflective 3M detailing emerges on the laces while underfoot a React foam midsole provides cushioning. Traction pods add color while climbing up the heel and forefoot of the midsole.
Nike Flyknit Racer Multi-Color 3.0 (2016), Nike, 526628-004, 150, 145, 130, 130, 6374fd7803a96e36ed3d3b30, Nike Flyknit Racer, Dark Grey/Black-Blue Glow-Pink Flash, 2016-05-13, A re-release of a 2015 colorway the Flyknit Racer Multicolor 'Grey Tongue' 2016 features a vibrant pattern throughout its Flyknit upper. Contrasted by a black Swoosh and grey tongue the latter of which deviates from its predecessor the black and white tooling includes a Phylon midsole.
Nike Air Zoom Pegasus 38 Triple Black, Nike, CW7356-001, 120, 69, 72, 72, 6374fd7803a96e36ed3d3b31, Nike Air Zoom Pegasus 38, Black/Anthracite-Volt-Black, 2021-04-29, Adding to the long-running Pegasus line the Air Zoom Pegasus 38 'Black' brings a monochromatic look to its performance running construction. Featuring a new last the shoe's upper is built with engineered mesh with a wider toe box supporting the fit. Internal webbing straps help secure the lacing system while underfoot the tooling borrowed from the Pegasus 37 brings together full-length React and forefoot Zoom Air to provide cushioning.
Nike Free Run 5.0 Black Off Noir, Nike, CZ1884-004, 100, 82, 79, 79, 6374fd7803a96e36ed3d3b33, Nike Free Run 5.0, Black/Black/Off Noir, 2021-06-28, A sustainable runner the Free Run 5.0 'Black Off Noir' emerges in a tonal look. The shoe's black knit upper is built with 87% recycled content with integrated Flywire cables securing the fit. The quarter panel highlights the look via reflective Swoosh branding while a tonal heel pull-loop is included for easy on and off. Underfoot a Nike Free midsole offers cushioning and incorporates laser-cut grooves for flexibility.
Nike Daybreak Undercover Lucky Green Red (W), Nike, CJ3295-300, 160, 90, 83, 83, 6374fd7803a96e36ed3d3b34, Nike Daybreak, Lucky Green/University Red, 2019-06-21, A collaboration between Nike and Undercover's Jun Takahashi the Undercover x Wmns Daybreak 'Lucky Green' features the designer's unique aesthetic. Released in June 2019 the shoe features a textile and suede construction in a mix of Lucky Green and Sail with University Red accenting the Swoosh branding and laces. The heel counter sports jagged detailing that extends past the shoe while underfoot the speckled midsole sports Undercover branding.
Nike React Element 87 Dusty Peach, Nike, AQ1090-200, 160, 106, 70, 70, 6374fd7803a96e36ed3d3b35, Nike React Element 87, Dusty Peach/Atmosphere Grey-Deep Royal Blue-Lucid Green-Amarillo-Hyper Grape, 2019-04-30, The React Element 87 'Dusty Peach' brings a subdued colorway to the shoe deemed Sneaker of the Year at ComplexCon 2018. The shoe's translucent upper in Atmosphere Grey is overlaid by blue and red suede and leather hits while underfoot a React foam midsole provides cushioning. A cork footbed is included for comfort with pods on the outsole providing traction.
Nike React Infinity Run Flyknit 2 Particle Grey, Nike, CT2357-001, 160, 75, 65, 65, 6374fd7803a96e36ed3d3b37, Nike React Infinity Run Flyknit 2, Particle Grey/Grey Fog/Black/White, 2021-01-07, The React Infinity Run Flyknit 2 'Particle Grey' features a subdued look on its performance running construction. The shoe's upper is built with Flyknit finished in grey and secured by Flywire cables. A heel pull-loop provides easy on and off while the white Swoosh branding is matched underfoot by the React foam midsole which provides cushioning. A rocker shape in the midsole is designed to promote a more natural stride.
Nike Air Zoom Pegasus 36 Trail Gyakusou Red, Nike, CD0383-600, 160, 79, 55, 43, 6374fd7803a96e36ed3d3b38, Nike Air Zoom Pegasus 36 Trail, Sport Red/Thunder Blue, 2019-09-26, The Gyakusou x Nike Air Zoom Pegasus 36 Trail 'Red' is drawn from the brands’ Fall 2019 collection inspired by the spirit of the 1970s running revolution. The trail runner features a water-repellent red mesh upper embellished with a rose graphic its delicate petals and sharp thorns symbolizing designer Jun Takahashi’s balance/chaos ethos. The lightweight build rests on a foam midsole with Zoom Air cushioning.
Nike Overbreak SP Undercover Sail Gold, Nike, DD1789-100, 160, 211, 235, 235, 6374fd7803a96e36ed3d3b3c, Nike Overbreak SP, Sail/Black-Gold, 2021-02-19, Nike teamed up with Undercover to create the Undercover x Overbreak SP 'Sail Gold' in February 2021. Taking its cues from the Japanese menswear brand's Spring/Summer 2021 collection the shoe's upper is built with textile with a tonal Kurim eyestay and black synthetic suede overlay supporting the fit. The quarter panel highlights the look via gold Swoosh branding and an embroidered red rose with further gold on the heel patch. The toes of the left and right shoes read 'Chaos' and 'Balance' while underfoot the React foam midsole drawn from the Nike Overreact provides cushioning.
Nike ZoomX Vaporfly Next Blue Ribbon Sports Blue, Nike, DD8337-400, 250, 149, 130, 45, 6374fd7803a96e36ed3d3b41, Nike ZoomX Vaporfly Next, Game Royal/Gym Red/Total Orange/White, 2021-02-20, Paying tribute to Nike's predecessor the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' emerges with a graphic print throughout its construction. The design marks the VaporWeave upper which is secured by off-center lacing and sports a wider toe box for support. Underfoot a stacked ZoomX foam midsole provides cushioning working with a carbon fiber plate for stability. The rubber outsole sports vertical flex grooves for flexible traction.
Nike Cortez Basic Leather Forrest Gump (2017), Nike, 882254-164, 80, 147, 179, 67, 6374fd7803a96e36ed3d3b44, Nike Cortez Basic Leather, White/Varsity Red-Varsity Royal, 2017-06-01, A June 2017 release the Cortez Basic Leather OG 'Forrest Gump' features the same white Varsity Royal and Varsity Red look made famous by the 1994 film Forrest Gump. Updated with more durable leather on the upper the shoe also implements a lower cut. The sole unit maintains the classic two-tone design.
Nike React Element 87 Undercover Green Mist, Nike, BQ2718-300, 180, 259, 170, 158, 6374fd7803a96e36ed3d3b47, Nike React Element 87, Green Mist/Linen-Summit White, 2018-09-13, Anticipation for the UNDERCOVER x Nike React Element 87 ‘Green Mist’ and its accompanying colorways had been building months before the official launch as the silhouette was previewed at the Japanese brand’s FW18 runway show during Paris Fashion Week. Borrowing cues from vintage runners like the Nike Internationalist the shoe adds a translucent upper reflective details and React cushioning.
Nike React Boot Undercover Brown, Nike, CJ6971-200, 250, 146, 116, 116, 6374fd7803a96e36ed3d3b4b, Nike React Boot, Brown/Black-Teal, 2019-11-30, The Undercover x React Boot 'Brown' released as part of a collaboration with Jun Takahashi's fashion label. The shoe's classic rubber boot construction emerges with a mesh leather and synthetic build finished in brown and black and highlighted by teal. A zippered closure secures the fit with the inflatable air bag around the collar activated by pump technology. Underfoot a React midsole and bold rubber outsole anchor the design.
Nike Shox R4 Triple Black, Nike, BV1111-001, 140, 123, 90, 90, 6374fd7803a96e36ed3d3b4d, Nike Shox R4, Black/Black-Black, 2019-02-08, The Shox R4 'Triple Black' blacks out the early 2000s runner. The shoe's synthetic leather and textile construction sports perofrations along the trim and toe for breathability with a tonal Swoosh worked into the side wall. Underfoot the signature Shox columns in the heel provide cushioning working with twin plates to support the fit. A black rubber outsole completes the one-tone look.
Nike React Ianga 10th Collection, Nike, AV5555-001, 130, 75, 68, 68, 6374fd7803a96e36ed3d3b4e, Nike React Ianga, Black/White-Wheat-Phantom, 2019-09-06, The Nike React Ianga 'The 10th' is a hybrid silhouette that combines a sneaker with a jungle boot resulting in a towering silhouette built with black canvas and a matching black leather toe cap. Tan leather trim complements a matching tan suede heel panel and webbing pull loop the latter adding to the military-inspired look and feel. A lightweight React foam midsole anchors the bold design.
Nike Epic React Flyknit Pearl Pink, Nike, AQ0067-600, 150, 160, 131, 131, 6374fd7803a96e36ed3d3b56, Nike Epic React Flyknit, Pearl Pink/Pearl Pink-Barely Rose, 2018-04-19, The Epic React Flyknit ‘Pearl Pink’ highlights a soft monochromatic hue throughout its performance-driven build. Up top the shoe’s one-piece Flyknit construction is supported by an external heel counter for improved stability. The upper sits on a matching pink React foam sole unit featuring rubber segments underfoot for enhanced traction and durability.
Nike Overbreak SP Undercover Sail, Nike, DD1789-200, 160, 174, 153, 153, 6374fd7803a96e36ed3d3b5b, Nike Overbreak SP, Sail/Black-White, 2021-03-11, In line with Jun Takahashi's design vision the Undercover x Overbreak SP 'Overcast Black' brings together heritage track style modern tooling and a fashion-forward aesthetic. Built with textile the shoe's off-white upper is contrasted by black on the Swoosh branding and leather heel patch with a red rose embroidered on the side wall. Tonal suede overlays support the fit with textured Kurim marking the eyestay. The toe boxes of the left and right shoes read 'Balance' and 'Chaos' while underfoot the React foam midsole borrowed from the Overreact provides cushioning.
Nike Air Zoom Tempo Next% Flyknit Off-White Racer Blue Pink Glow, Nike, CV0697-400, 260, 235, 209, 209, 6374fd7803a96e36ed3d3b5c, Nike Air Zoom Tempo Next% Flyknit, Racer Blue/Black-Pink Glow-White, 2021-07-23, Featuring a vibrant look the Off-White x Air Zoom Tempo Next% 'Pink Glow' updates the performance runner the way only Virgil Abloh can. Built with knit the shoe's upper sports a split look with pink paneling on the medial side and red and blue fibers worked into the lateral side. Painted Swoosh branding adds further pink to the look with the medial heel adding Abloh's Helvetica text. An asymmetrical lacing system secures the fit with a zip tie worked into that construction while underfoot the 'AIR'-labeled midsole includes Zoom Air in the forefoot for cushioning.
