shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Force 1 Low Rose White, Nike, CU6312-100, 120, 159, 138, 100, 6374fd9903a96e36ed3d45af, Nike Air Force 1 Low, White/White/University Red-Pine Green, 2021-02-25, Giving the nod to New York City bodegas the Air Force 1 '07 LX 'Thank You Plastic Bag' pays tribute to the bond between Air Force 1 and NYC. The shoe's upper is built with leather finished in white and sporting Nike branding on the tonge tag modeled after the repeating 'Thank You' on a bodega's plastic bags. Underfoot the white Air midsole is highlighted by the red rose graphic at the heel giving way to a concentric rubber outsole for traction.
Jordan 1 Mid Black Chile Red White, Jordan, 554724-075, 120, 132, 130, 130, 6374fd9903a96e36ed3d45be, Jordan 1 Mid, Black/Chile Red-White, 2021-03-01, The Air Jordan 1 Mid 'Chile Red' displays a new iteration of the iconic shoe form updated in Black and Chile Red. Its upper spotlights a leather base with overlays and the signature Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a nylon woven tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Mid Chicago Toe, Jordan, 554724-069, 115, 198, 200, 160, 6374fd9903a96e36ed3d45bf, Jordan 1 Mid, Black/Gym Red-White, 2020-04-01, The Air Jordan 1 Mid 'Chicago Black Toe' updates an iconic look. Drawing from the 'Chicago' colorway the shoe's familiar mix of black Gym Red and white includes black on the perforated toe box. Underfoot the midsole houses Air in the heel for cushioning with a concentric outsole providing traction.
Nike Air Force 1 Low SP Undefeated 5 On It Dunk vs. AF1, Nike, DM8461-001, 120, 142, 100, 60, 6374fd9903a96e36ed3d45c1, Nike Air Force 1 Low SP, Grey Fog/ Imperial Blue, 2021-08-06, Made with the help of the Los Angeles retailer the Undefeated x Air Force 1 Low '5 On It' released as part of the second installment of the Dunk vs. AF-1 series. Inspired by late 90s and early 2000s sneaker culture the shoe's leather upper is defined by the Swoosh and heel patch which appear in blue and red snakeskin respectively. Tonal suede also emerges throughout while the lateral heel and orange tongue tag add Five Strikes branding. Underfoot Air in the midsole offers cushioning.
Jordan 1 Mid Tan Suede, Jordan, DO6726-100, 115, 163, 99, 99, 6374fd9903a96e36ed3d45c2, Jordan 1 Mid, White/Team Red/Khaki/Blue Void, 2021-10-01, The Air Jordan 1 Mid 'White Khaki Blue Void' gives a new iteration of the iconic shoe design renewed in White and Team Red. Its upper spotlights a leather base with overlays and the trademark Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a breathable nylon tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Mid SE Union Royal, Jordan, 852542-102, 120, 149, 149, 140, 6374fd9903a96e36ed3d45c5, Jordan 1 Mid, White/Black-Light Solar Flare Heather-Hyper Royal, 2020-07-31, The Air Jordan 1 Mid SE 'Royal Black Toe' emerges with classic color-blocking on this July 2020 release. Built with a white leather base the upper includes Hyper Royal suede over the heel with black nylon on the eyestay Swoosh and toe. More Hyper Royal marks the 'Wings' logo while underfoot the midsole houses Air in the heel for cushioning. A concentric outsole provides traction while completing the look.
Nike Air Force 1 Low G-Dragon Peaceminusone Para-Noise 2.0, Nike, DD3223-100, 200, 208, 215, 215, 6374fd9903a96e36ed3d45c6, Nike Air Force 1 Low, White/Black, 2020-11-25, The G-Dragon x Air Force 1 '07 'Para-Noise 2.0' released in November 2020 as a follow-up to a 2019 collaboration with the Korean hip-hop star. The shoe's upper is built with a white leather base designed to wear away revealing G-Dragon's artwork underneath. A black Swoosh contrasts the side wall and perforations on the toe box provide breathability. The tongue includes an embroidered daisy while underfoot the Air midsole includes a brushstroke effect.
Jordan 1 Low White Camo, Jordan, DC9036-100, 90, 292, 263, 263, 6374fd9903a96e36ed3d45ca, Jordan 1 Low, White/Black-Neutral Grey, 2021-09-04, The Air Jordan 1 Low 'White Camo' displays a new iteration of the iconic sneaker design updated in White and Photon Dust. Its upper spotlights a leather base with overlays and the signature Jordan Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon woven tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Nike Air Force 1 Low Travis Scott Cactus Jack, Nike, CN2405-900, 160, 440, 357, 357, 6374fd9903a96e36ed3d45cb, Nike Air Force 1 Low, Multi-Color/Muted Bronze-Fossil, 2019-11-16, The Travis Scott x Air Force 1 Low 'Cactus Jack' showcases a unique patchwork build on the upper reflecting the Houston rapper’s upbringing and personal style. The rugged materials give the nod to traditional workwear including a removable zippered overlay atop the tongue while the various earth tones draw inspiration from the great outdoors. A gum rubber outsole anchors the eclectic design.
Jordan 1 Acclimate Brown Basalt (W), Jordan, DC7723-200, 150, 98, 80, 80, 6374fd9903a96e36ed3d45cc, Jordan 1 Acclimate, Brown Basalt/Oatmeal-Light Chocolate-Black, 2021-11-30, Built for colder weather is the women's Air Jordan 1 Acclimate 'Chocolate.' The sneaker-boot hybrid has a brown and white leather upper highlighted by rolled edges throughout the forefoot and a rubberized heel overlay marked with an embossed Wings logo. The lacing system features speed hooks and D-ring eyelets for a utilitarian look while the quilted textile collar and tongue feature a faux fur lining for more warmth. Above the white rubber midsole a matching white rubber wrap offers improved durability with a brown cored-out rubber outsole giving more traction underneath.
Jordan 1 Retro Royal (2017), Jordan, 555088-007, 160, 347, 360, 197, 6374fd9903a96e36ed3d45cf, Jordan 1 Retro, Black/Varsity Royal-White, 2017-04-01, Chuck Kohn a sports photographer photographed Michael Jordan wearing the Air Jordan 1 Royal in 1985. Known as his favorite colorway Jordan chose the Royals as the first Air Jordan 1 for purchase. They were also the only color-way he never wore on court out of the Top 3 Air Jordan 1 Retro colorways ('Banned' and 'Chicago'). The Royals were released in 1994 2001 2013 and 2017 since 1985.
Jordan 1 Low OG Neutral Grey (2021), Jordan, CZ0790-100, 130, 201, 202, 160, 6374fd9903a96e36ed3d45e0, Jordan 1 Low OG, White/Neutral Grey-Particle Grey, 2021-06-24, One of the original low-top colorways from 1985 the Air Jordan 1 Retro Low OG 'Neutral Grey' released in June 2021. Built with a leather base the shoe's upper appears in white complemented by grey on the Swoosh and heel patch which are constructed with suede. The usual perforations on the toe box provide breathability while underfoot Air in the rubber cupsole provides cushioning. More grey marks the concentric rubber outsole which offers traction.
Nike Dunk Low Undefeated 5 On It Dunk vs. AF1, Nike, DH6508-400, 120, 132, 114, 114, 6374fd9903a96e36ed3d45e3, Nike Dunk Low, Signal Blue/White-Night Purple, 2021-08-06, The Undefeated x Dunk Low SP '5 On It' released as part of the second installment of the Dunk vs. AF-1 series released with the help of the Los Angeles retailer. Sporting a series of accents that marked sneaker culture in the late 90s and early 2000s the shoe gets its name from the five materials used on the upper. Those include leather on the toe box nubuck on the heel overlay textile on the quarter panel suede on the Swoosh branding and faux snakeskin on the eyestay and forefoot. Underfoot a cream rubber midsole and purple concentric rubber outsole anchor the design.
Jordan 1 Low Team Red (W), Jordan, DC0774-116, 90, 159, 159, 159, 6374fd9903a96e36ed3d45e6, Jordan 1 Low, White/Team Red, 2021-05-12, Adding an elemental two-tone color scheme to the iconic model is the women's Air Jordan 1 Low 'Bronze Eclipse.' This low-top has a leather upper that pairs a crisp white base with contrasting burgundy overlays on the forefoot collar and heel. '23' lace keepers are color-matched with the Jumpman icon embroidered on the white nylon tongue. The classic Wings logo is on the back heel and a rubber cupsole with a Nike Air unit is in the heel.
Jordan 1 Low Game Royal, Jordan, 553558-124, 90, 177, 177, 177, 6374fd9903a96e36ed3d45e7, Jordan 1 Low, White/Game Royal-Black, 2020-07-24, The Air Jordan 1 Low 'Game Royal' sports a classic two-tone look on its low-top construction. The shoe's upper is built with leather finished in white and overlaid by Game Royal. Perforations on the toe box provide breathability while the 'Wings' logo has been moved to the heel. Underfoot the midsole houses Air in the heel for cushioning giving way to a black concentric rubber outsole for traction.
adidas Yeezy Foam RNR Onyx (Kids), adidas, HP5347, 60, 161, 143, 143, 6374fd9903a96e36ed3d45ea, adidas Yeezy Foam RNR, Onyx/Onyx/Onyx, 2022-06-08, With a design ahead of its time the adidas Yeezy Foam Runner Kids ‘Onyx’ gives the low-key clog a noir treatment. With only subtle branding limited to an adidas logo on the outsole the flair comes from the all-black molded upper in injected EVA foam featuring eye-catching vent throughout the vamp and a wavy pattern at the sole that offers multi-surface traction. A soft and textured top layer gives the footbed step-in comfort.
Jordan 1 Low Spades, Jordan, DJ5185-100, 110, 180, 183, 140, 6374fd9903a96e36ed3d45ed, Jordan 1 Low, White/Metallic Gold-University Red-Sail, 2021-05-27, Inspired by a popular card game among NBA athletes the Air Jordan 1 Low SE 'Spades' emerges with a bold colorway modeled after the back of playing cards. As a result the shoe's quarter panel and forefoot include an embossed paisley print throughout finished in black and University Red. The Swoosh branding accents the look in metallic gold matched by the 'K' and 'Q' on the lateral forefoot of the left and right shoes. The tongue tag includes a spade while underfoot an Air midsole offers the usual cushioning.
Nike Air Force 1 Mid '07 Flax (2022), Nike, DJ9158-200, 140, 99, 75, 37, 6374fd9903a96e36ed3d45ee, Nike Air Force 1 Mid '07, Flax/Gum Light Brown/Black/Wheat, 2022-02-04, Delivering a classic work boot-inspired colorway of the '80s basketball shoe is the Nike Air Force 1 Mid '07 'Flax.' An adjustable hook-and-loop ankle strap combines with two-tone rope laces to secure the wheat-colored nubuck upper with a padded mid-cut collar lined in soft textile. Details of the shoe include a perforated toe box variable width lacing and debossed Nike Air branding on the heel tab. On the bottom is a gum rubber cupsole with an Air-sole heel unit encapsulated in a lightweight foam wedge.
Jordan 1 Mid Purple Aqua, Jordan, 554724-500, 110, 170, 149, 149, 6374fd9903a96e36ed3d45ef, Jordan 1 Mid, Purple/Aqua-White, 2021-05-28, The Air Jordan 1 Mid 'Purple Pulse' brings a pastel look to its classic basketball construction. Built with leather the shoe's upper appears in a mix of Glacier Blue and Purple Pulse with Arctic Punch adding further color to the tongue tag. A classic nylon tongue supports the fit as does the perforated toe box while underfoot the usual Air in the heel of the midsole provides cushioning. A concentric rubber outsole offers traction.
Jordan 11 Retro Crib Bootie Cool Grey (2021) (I), Jordan, CI6165-005, 60, 38, 39, 39, 6374fd9903a96e36ed3d45f2, Jordan 11 Retro Crib Bootie, Medium Grey/Multi-Color/Multi-Color, 2021-12-11, Introducing a classic colorway and celebrating the shoe's 20th anniversary is the 2021 edition of the Air Jordan 11 Retro CB 'Cool Grey.' Made for the youngest of the family it features convenient lace-free construction highlighted by a grey nubuck upper with a tonal patent leather overlay and padded mesh tongue. A webbing pull tab at the heel combines with hook-and-loop side closures for an easy in. Underneath the slip-on is a foam sole unit with lightweight cushioning.
Jordan 1 Retro High CO Japan Neutral Grey (GS), Jordan, 575441-029, 130, 104, 94, 94, 6374fd9903a96e36ed3d45f3, Jordan 1 Retro High, Neutral Grey/Metallic Silver-White, 2020-08-07, Bringing back a 2001 colorway that was limited to 2001 pairs and released exclusively in Japan the Air Jordan 1 Retro High OG co.JP GS 'Tokyo' dropped in August 2020. A grade-school shoe the upper is built with nubuck finished in Neutral Grey and highlighted by metallic silver on the toe box Swoosh heel and collar overlay. 'CO.JP' marks the insole while underfoot the white midsole houses Air for cushioning.
Jordan 1 Retro High Pine Green Black (GS), Jordan, 575441-030, 130, 208, 216, 216, 6374fd9903a96e36ed3d45f6, Jordan 1 Retro High, Black/Pine Green-White-Gym Red, 2020-02-29, The Air Jordan 1 Retro High OG GS 'Pine Green 2.0' is a grade-school shoe with an elevated two-tone look. Built with leather the shoe's black base is overlaid by Pine Green tumbled leather. Underfoot the white midsole provides cushioning and the only deviation from the design with more Pine Green on the concentric outsole.
Jordan 1 Retro High OG Defiant SB NYC to Paris, Jordan, CD6578-006, 175, 269, 232, 165, 6374fd9903a96e36ed3d45f8, Jordan 1 Retro High OG Defiant, Light Bone/Black-Crimson Tint-Hyper Pink, 2019-05-25, Also known as the 'Light Bone' the Air Jordan 1 Retro High SB 'NYC to Paris' features inspiration from New York City and Paris and their ties to basketball and skateboarding. The shoe's Light Bone and black leather upper sports a wear-away construction that eventually reveals a more vibrant palette. The branding includes the usual Swoosh and 'Wings' logo with Nike SB branding on the tongue tag. Underfoot Air in the midsole provides cushioning.
Jordan 1 Retro High Pine Green, Jordan, 555088-302, 160, 430, 440, 404, 6374fd9903a96e36ed3d45fa, Jordan 1 Retro High, Pine Green/Sail-Black, 2018-09-22, The Air Jordan 1 Retro High OG ‘Pine Green’ presents a new modifictation on the silhouette’s classic ‘Black Toe’ design first introduced in 1985. The leather high-top employs a black and white color scheme with Pine Green accents on the heel outsole and leather wings that wrap around the collar. Departing the original ‘Black Toe’ design the traditional white finish on the toe box is tempered with Pine Green.
Jordan 1 Retro High Shattered Backboard 3.0 (GS), Jordan, 575441-028, 120, 231, 200, 200, 6374fd9903a96e36ed3d45fb, Jordan 1 Retro High, Black/Pale Vanilla-Starfish, 2019-10-26, Dropped in October 2019 the Nike Air Jordan 1 Retro High OG GS 'Shattered Backboard 3.0' pays homage to the uniform Michael Jordan wore when he shattered the backboard glass during a 1985 Nike exhibition basketball game in Italy. The upper is informed by black and orange patent leather with a textured finish. An embossed Wings logo and Swooshes brand the design. The pale rubber cupsole nods to the shoe's heritage.
Nike Air Fear of God 1 Triple Black, Nike, AR4237-005, 350, 401, 360, 360, 6374fd9903a96e36ed3d45fc, Nike Air Fear of God 1, Black/Black, 2020-04-25, The Air Fear of God 1 'Triple Black' blacks out Jerry Lorenzo's basketball-inspired look. Built with ballistic mesh the upper appears entirely in black including on the suede toe cap and Huarache Light-inspired TPU frame. Underfoot the tonal look continues onto the midsole which houses a double-stacked Zoom Air unit and full-length Zoom Air for cushioning.
Jordan 1 Retro High NRG Patent Gold Toe, Jordan, 861428-007, 160, 363, 360, 331, 6374fd9903a96e36ed3d4602, Jordan 1 Retro High NRG, Black/Metallic Gold-Summit White, 2018-02-10, As promised in its name the Air Jordan 1 Retro High OG NRG 'Gold Toe' boasts metallic gold detailing on the perforated toe box as well as on its tongue and heel panel. Dressed in black are the sneaker’s patent leather upper suede Swoosh and lacing structure and outsole. The shoe also features an extended side panel and rubber midsole in white.
Jordan 1 Mid SE White Pine Green Smoke Grey (PS), Jordan, DC7249-103, 70, 89, 69, 69, 6374fd9903a96e36ed3d4608, Jordan 1 Mid SE, White/Pine Green-Light Smoke Grey, 2021-11-17, The Air Jordan 1 Mid SE PS 'Grey Pine Green' made in kid sizes features a neutral palette with lush pops of color. The white leather upper is paired with grey suede overlays and accented with a contrasting green leather Swoosh which reappears on the padded collar rubber outsole and various branding elements. Included is polished metallic lace jewels and a retro Wings logo debossed on the lateral ankle.
Jordan 1 Mid Oakland, Jordan, 852542-101, 125, 125, 111, 111, 6374fd9903a96e36ed3d4614, Jordan 1 Mid, White/Black-Lucky Green-Laser Orange, 2020-10-08, The Air Jordan 1 Mid SE 'Oakland' gives a new iteration of the legendary shoe design renewed in White and Laser Orange. Its upper accentuates a leather base with overlays and the trademark Wings’ Logo. On the upper a Swoosh emphasizes the design with a Nike branded nylon tongue. The midsole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Retro High OG Patent Bred (TD), Jordan, AQ2665-063, 60, 99, 83, 67, 6374fd9903a96e36ed3d4615, Jordan 1 Retro High OG, Black/White-Varsity Red, 2021-12-30, Updating the classic OG colorway with a glossy rendition is the Air Jordan 1 Retro High OG TD 'Patent Bred.' The upper is made with patent leather featuring a black base with contrasting hits of Varsity Red on the toe box Swoosh and collar and heel overlays. A woven Nike tag is on the black nylon tongue while a Wings logo is imprinted on the lateral ankle. Supporting the scaled-down design is a rubber outsole with the same traction pattern used on the original 1985 release.
Jordan 1 Retro AJKO Storm Blue, Jordan, DA9089-401/DO5047-401, 140, 128, undefined, undefined, 6374fd9903a96e36ed3d4616, Jordan 1 Retro AJKO, Storm Blue/White-Black, 2021-09-29, In a traditional AJKO canvas fabrication the Air Jordan 1 KO Storm Blue features a white upper with Storm Blue overlays and black Swooshes. From there a matching woven Nike Air tongue label and sole completes the retro design.The Air Jordan 1 KO Storm Blue released in September of 2021 and retailed for $140.
Nike Air Max 1 Patta Waves Black (with Bracelet), Nike, DQ0299-001, 160, 315, 299, 250, 6374fd9903a96e36ed3d4618, Nike Air Max 1, Metallic Silver/White-Black-Coconut Milk, 2021-12-10, Representing the fourth colorway of the collaborative series is the Patta x Nike Air Max 1 'Black' which adds a twist on the classic Air Max 1 design from 1987. It features a wavy mudguard in black leather and is accented with an embroidered mini-Swoosh on the lateral forefoot. Matching black leather is on the quarter panel and heel overlay with the rest of the upper in a matte silver mesh. It's built on a pre-yellowed polyurethane midsole with a visible Max Air unit under the heel.
Jordan 1 Retro AJKO Chicago (2021), Jordan, DA9089-100, 140, 150, 140, 128, 6374fd9903a96e36ed3d461b, Jordan 1 Retro AJKO, White/Red/Black, 2021-05-12, Bringing back the 1986 OG colorway the Air Jordan 1 KO 'Chicago' 2021 released on its silver anniversary. Built with canvas the shoe's upper appears in white overlaid by University Red canvas on the forefoot eyestay and collar overlay which includes an AJKO 'Wings' logo. Black leather on the Swoosh and collar completes the Chicago Bulls look while underfoot the Nike Vandal-style tooling houses Air for cushioning giving way to a concentric rubber outsole for traction.
Nike Air Force 1 Low '07 Essential White Black Paisley (W), Nike, DH4406-101, 100, 94, 83, 70, 6374fd9903a96e36ed3d461c, Nike Air Force 1 Low '07 Essential, White/Black-White, 2021-12-29, Refreshing the branding of the classic silhouette is the Nike women's Air Force 1 '07 Essentials 'Black Paisley.' The low-top has a white tumbled leather upper with textile detailing on the Swoosh and heel tab which are both in a black-and-white paisley print. Signature AF1 features are present including a perforated toe box breathable nylon tongue and variable-width lacing. The sneaker is build on a solid white rubber cupsole with a pivot-point traction pattern on the outsole.
Jordan 1 Low Easter Pastel, Jordan, DJ5196-615, 110, 119, 112, 112, 6374fd9903a96e36ed3d461e, Jordan 1 Low, Teal/Pink/Purple-Yellow, 2021-04-20, Updating the classic sneaker with a color-blocked design made up of delicate springtime hues is the Air Jordan 1 Low SE 'Easter Pastel.' The mixed palette features subtle shades of lavender aqua coral and yellow on the leather upper with breathable mesh on the low-cut collar medial forefoot and lateral eyestay. Decorative stitching and a Jumpman-branded tag decorate the tongue while the heel overlay is embellished with a debossed Wings logo. It's built on a two-tone rubber cupsole with encapsulated Nike Air cushioning under the heel.
Jordan 1 Retro High Royal Toe (GS), Jordan, 575441-041, 130, 149, 163, 150, 6374fd9903a96e36ed3d4620, Jordan 1 Retro High, Black/White-Game Royal-Black, 2020-05-09, The Air Jordan 1 Retro High OG GS 'Royal Toe' brings a classic colorway to grade-school sizes. The shoe's upper is built with leather finished in black and white and accented by Game Royal on the toe box and collar. Underfoot the white midsole houses Air in the heel for cushioning with a final hit of Game Royal on the concentric outsole underfoot.
Nike Air Force 1 Low '07 PRM Halloween (2021), Nike, DC8891-001, 130, 94, 72, 72, 6374fd9903a96e36ed3d4621, Nike Air Force 1 Low '07 PRM, Black/Black-Starfish-Sail, 2021-11-17, Getting into the spooky season is the Nike Air Force 1 '07 Premium 'Halloween.' Contrasting orange accents are on the nylon tongue mesh collar lining and custom sockliner with Nike branding and a spider graphic. On the bottom is a white rubber midsole housing a foam wedge with encapsulated Air-sole cushioning in the heel with an orange pivot-point rubber outsole.
Jordan 1 Mid Newsprint Light Orewood Brown (W), Jordan, DQ6078-100, 135, 75, 79, 79, 6374fd9903a96e36ed3d4624, Jordan 1 Mid, Light Orewood Brown/Newsprint-Bright Crimson, 2022-02-16, Updating the classic silhouette with new materials and colors is the women's Air Jordan 1 Mid SE 'Newsprint.' Its' upper is constructed with off-white textiles revealing a subtle grid-like pattern throughout the toe box and quarter panel. Black leather is on the Swoosh and forefoot overlay while the sneaker's collar flaps and heel overlay are rendered in Bright Crimson that's repeated on the Jumpman logo that embellishes the woven tongue tag. It's built on a traditional rubber cupsole highlighted by white sidewalls and a durable black rubber outsole.
Jordan 1 Low Reverse Bred Pebbled Swoosh, Jordan, 553558-605, 110, 103, 105, 105, 6374fd9903a96e36ed3d4626, Jordan 1 Low, Gym Red/Black/White, 2021-02-02, The Air Jordan 1 Low 'Reverse Bred' gives a new iteration of the iconic sneaker design redesigned in Gym Red and Black. Its upper accentuates a leather base with overlays and the signature Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Retro High Court Purple White (GS), Jordan, 575441-500, 130, 179, 164, 164, 6374fd9903a96e36ed3d4628, Jordan 1 Retro High, Court Purple/White-Black, 2020-04-11, The Air Jordan 1 Retro High OG GS 'Court Purple 2.0' is a grade-school shoe. Borrowing its color-blocking from the 'Chicago' colorway the shoe features a white and black base overlaid by Court Purple. Unlike its 2018 'Court Purple' predecessor the shoe features a white toe box while underfoot the Air midsole gives way to a concentric outsole in further Court Purple.
Jordan 1 Low Gym Red White, Jordan, 553558-611, 90, 180, 172, 165, 6374fd9903a96e36ed3d462a, Jordan 1 Low, Gym Red/Gym Red-White, 2020-03-01, The Air Jordan 1 Low 'Gym Red' displays a new iteration of the iconic shoe form updated in Gym Red and White. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon woven tongue. The midsole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Retro High Shadow (2018), Jordan, 555088-013, 160, 392, 250, 250, 6374fd9903a96e36ed3d462b, Jordan 1 Retro High, Black/Medium Grey-White, 2018-04-14, A re-release of the classic ‘Shadow’ colorway from Fall 1985 this 2018 edition of the Air Jordan 1 Retro High OG sports a leather upper dressed in black and medium grey a white midsole and a black outsole. Traditional Nike Air branding can be seen on the tongue while the Wings logo appears on the ankle collar.
Jordan 1 Retro Low OG SP Travis Scott, Jordan, CQ4277-001, 130, 1584, 1697, 1400, 6374fd9903a96e36ed3d462c, Jordan 1 Retro Low OG SP, Black/Dark Mocha-University Red-Sail, 2019-07-20, The Travis Scott x Air Jordan 1 Low 'Mocha' is the result of a collaboration between Jordan Brand and Travis Scott. The shoe's nubuck upper construction appears in black and Dark Mocha accented by hits of University Red. The standout feature is the lateral-side Swoosh which sports a backward application. A standard Swoosh appears on the medial side while the tongue medial quarter panel and sockliner include Cactus Jack branding. The heels sport a 'Wings' logo on the right shoe and Scott's crudely drawn face on the left to complete the collaborative look.
Nike Air Griffey Max 1 Varsity Royal (2021), Nike, DJ5161-400, 170, 88, 112, 70, 6374fd9903a96e36ed3d462e, Nike Air Griffey Max 1, Varsity Royal/White-Volt-Black, 2021-05-28, Releasing in April 2021 the Air Griffey Max 1 'Varsity Royal' 2021 dropped for the 25th anniversary of Ken Griffey Jr.'s debut signature shoe. Built with a mix of nubuck and leather the shoe's upper appears in white black and Varsity Royal with tongue and heel pull-loops and an adjustable ankle strap supporting the fit. Subtle Volt accents highlight the upper featured more prominently underfoot in the visible Max Air that provides cushioning. A waffle rubber outsole is included for traction.
Jordan 1 Retro High Fearless Metallic Rose Gold (W), Jordan, CU6690-006, 160, 83, 75, 75, 6374fd9903a96e36ed3d462f, Jordan 1 Retro High, Black/Black-Metallic Rose Gold-White, 2019-10-22, The women’s Air Jordan 1 Retro High OG 'Fearless' updates the iconic silhouette with a glossy dot-textured mesh upper finished in contrasting black and Metallic Rose Gold hues. Details include a woven Nike Air tongue tag Jordan Wings logo on the lateral collar and Fearless branding on the custom sockliner. The kicks are anchored by an all-white midsole and outsole.
Nike Air Force 1 Utility Black White (GS), Nike, AR1708-001, 85, 88, 107, 72, 6374fd9903a96e36ed3d4630, Nike Air Force 1 Utility, Black/White-Tour Yellow, 2018-10-01, Expanding on their growing collection of Air Force 1 silhouettes the Nike Air Force 1 is back presenting the classic design in a premium rendition. Uniting all-black tumbled leather with allover branding Nike updates its iconic details with a utilitarian edge. The Air Force 1 Lv8 Utility GS 'Overbranding' sneaker features an inside-out label beneath the white jewel Swoosh on its quarter panel and a matching mini Swoosh logo with a gold TM trademark on its mudguard.
Jordan 1 Retro High Zoom Crater, Jordan, CW2414-001, 175, 80, 78, 78, 6374fd9903a96e36ed3d4631, Jordan 1 Retro High, Black/Wolf Grey-Flash Crimson, 2020-09-11, The Air Jordan 1 High Zoom 'Crater' gives a new iteration of the legendary sneaker form renewed in Black and Wolf Grey. Its upper spotlights a leather base with overlays and the trademark Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Retro High Spider-Man Origin Story, Jordan, 555088-602, 160, 685, 718, 472, 6374fd9903a96e36ed3d4632, Jordan 1 Retro High, Gym Red/Black-White-Photo Blue, 2018-12-14, Inspired by ‘Spider-Man: Into the Spider-Verse’ the Air Jordan 1 Retro High OG ‘Origin features a revised take on the silhouette’s iconic Chicago colorway worn by the teenage protagonist of the film Miles Morales. Unique details include a blue and red tongue tag translucent rubber outsole and tonal reflective dots covering the shoe’s red leather overlays.
Jordan 1 Mid Laser Blue, Jordan, 554724-141, 110, 185, 201, 175, 6374fd9903a96e36ed3d4634, Jordan 1 Mid, White/Laser Blue-Black, 2020-09-29, The Air Jordan 1 Mid 'Laser Blue' gives a new take of the iconic sneaker design redesigned in White and Laser Blue. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular design for traction.
Jordan 1 Centre Court Black, Jordan, DJ2756-001, 135, 64, 64, 64, 6374fd9903a96e36ed3d4637, Jordan 1 Centre Court, Black/Black-White, 2021-06-15, The Air Jordan 1-inspired look of the Air Jordan 1 Centre Court emerges with a subdued colorway on the Air Jordan 1 Centre Court 'Cyber Monday.' The shoe's upper is built with tumbled leather finished entirely in black and accented by a stylized 'Wings' logo that wraps around the heel. The heel patch itself includes standard 'Wings' branding while underfoot Air in the heel of the contrasting white midsole provides cushioning aided by the Zoom Air in the sockliner.
Nike Air Force 1 Low Utility White Black (GS), Nike, AR1708-100, 85, 85, 79, 60, 6374fd9903a96e36ed3d463a, Nike Air Force 1 Low Utility, White/White-Black-Tour Yellow, 2018-11-01, A kids’ sneaker the ‘Overbranding’ version of the Air Force 1 LV8 Utility GS boasts a black-and-white deconstructed look that features upside-down labels and multiple Swooshes and Nike references.
Jordan 1 Low Pine Green, Jordan, 553558-301, 90, 315, 271, 230, 6374fd9903a96e36ed3d463c, Jordan 1 Low, Pine Green/Black-White, 2020-02-01, The Air Jordan 1 Low 'Pine Green' brings a simple colorway to its low-top construction. Built with a white leather base Pine Green emerges on the overlays and textile collar. The Swoosh Jumpman and 'Wings' logo appear in black while underfoot the white Air midsole gives way to more Pine Green on the outsole.
Nike Air Force 1 Low Off-White Black White, Nike, AO4606-001, 170, 770, 679, 670, 6374fd9903a96e36ed3d463e, Nike Air Force 1 Low, Black/White-Cone-Black, 2018-12-19, Virgil Abloh launches a fairly upfront redesign of Bruce Kilgore’s silhouette with this OFF-WHITE x Air Force 1 Low. Yet there are plenty of new flourishes on the rebuild: in addition to a blend of ripstop and suede the upper uses taped seams and a white Swoosh attached via zigzag stitching. Exposed foam and unusually placed tags appear on the tongue while the final postmodern touch arrives with the word ‘LOGO’ printed on the heel tab.
Jordan 1 Retro High Satin Snake Chicago (PS), Jordan, CU0449-601, 80, 99, 90, 90, 6374fd9903a96e36ed3d4640, Jordan 1 Retro High, Gym Red/White-Black, 2020-08-06, The Air Jordan 1 Retro High OG PS 'Satin Red' is a preschool iteration of the shoe. Finished in a familiar mix of black white and University Red the shoe's upper sports a satin build on the tongue and inner lining. The Swoosh heel and collar all include a snakeskin texture for an elevated finish while a concentric rubber outsole provides traction underfoot.
